label,repeat,method,split_seed,positive_count,unlabeled_count,train_positive,train_reliable_negative,train_unlabeled,eval_positive,eval_reliable_negative,roc_auc,average_precision,eval_positive_mean_score,unlabeled_mean_score,unlabeled_above_rn95_rate,propensity_floor,propensity_min,propensity_median,propensity_max,positive_weight_ess
Tracery,3,nnPU(pi=0.50),20264515,8,24,6,36,18,2,30,1.0,1.0,0.9791198968887329,0.8611413836479187,0.0,nan,nan,nan,nan,nan
Tracery,3,"SA-nnPU(pi=0.25,e>=0.10)",20264515,8,24,6,36,18,2,30,0.8,0.2,0.8931095004081726,0.4298599362373352,0.0,0.1,0.581183071889653,0.8012180030326024,0.8729165564853953,5.868044853210449
Tracery,3,"SA-nnPU(pi=0.25,e>=0.20)",20264515,8,24,6,36,18,2,30,0.8,0.2,0.8931095004081726,0.4298599362373352,0.0,0.2,0.581183071889653,0.8012180030326024,0.8729165564853953,5.868044853210449
Tracery,4,PN,20265524,8,24,6,36,18,2,25,0.8,0.34090909090909094,0.5045179724693298,0.4087258279323578,0.0,nan,nan,nan,nan,nan
Tracery,4,Ignore,20265524,8,24,6,36,18,2,25,0.72,0.31666666666666665,0.48887109756469727,0.49477827548980713,0.3333333333333333,nan,nan,nan,nan,nan
Tracery,4,nnPU(pi=0.10),20265524,8,24,6,36,18,2,25,0.8,0.225,0.8471319675445557,0.1862534135580063,0.0,nan,nan,nan,nan,nan
Tracery,4,nnPU(pi=0.25),20265524,8,24,6,36,18,2,25,0.7,0.1625,0.8625825643539429,0.3985847234725952,0.0,nan,nan,nan,nan,nan
Tracery,4,nnPU(pi=0.50),20265524,8,24,6,36,18,2,25,0.7799999999999999,0.225,0.9445833563804626,0.7939061522483826,0.0,nan,nan,nan,nan,nan
Tracery,4,"SA-nnPU(pi=0.25,e>=0.10)",20265524,8,24,6,36,18,2,25,0.72,0.17142857142857143,0.8844692707061768,0.45617061853408813,0.0,0.1,0.6715526523689018,0.7543750521515404,0.8410175240177655,5.973528861999512
Tracery,4,"SA-nnPU(pi=0.25,e>=0.20)",20265524,8,24,6,36,18,2,25,0.72,0.17142857142857143,0.8844692707061768,0.45617061853408813,0.0,0.2,0.6715526523689018,0.7543750521515404,0.8410175240177655,5.973528861999512
Tracery,5,PN,20266533,8,24,6,36,18,2,38,1.0,1.0,0.534218430519104,0.40052783489227295,0.0,nan,nan,nan,nan,nan
Tracery,5,Ignore,20266533,8,24,6,36,18,2,38,0.9736842105263158,0.5833333333333333,0.5489581823348999,0.4929909110069275,0.3888888888888889,nan,nan,nan,nan,nan
Tracery,5,nnPU(pi=0.10),20266533,8,24,6,36,18,2,38,0.4868421052631579,0.07045454545454546,0.8547605276107788,0.215982586145401,0.0,nan,nan,nan,nan,nan
Tracery,5,nnPU(pi=0.25),20266533,8,24,6,36,18,2,38,0.5,0.07261904761904761,0.8613179922103882,0.4541380703449249,0.0,nan,nan,nan,nan,nan
Tracery,5,nnPU(pi=0.50),20266533,8,24,6,36,18,2,38,0.8289473684210527,0.19090909090909092,0.9677814245223999,0.8506022095680237,0.0,nan,nan,nan,nan,nan
Tracery,5,"SA-nnPU(pi=0.25,e>=0.10)",20266533,8,24,6,36,18,2,38,0.4736842105263158,0.06926406926406926,0.8476229906082153,0.42503347992897034,0.0,0.1,0.6541031488560721,0.7585400486131311,0.8633898125259464,5.940008163452148
Tracery,5,"SA-nnPU(pi=0.25,e>=0.20)",20266533,8,24,6,36,18,2,38,0.4736842105263158,0.06926406926406926,0.8476229906082153,0.42503347992897034,0.0,0.2,0.6541031488560721,0.7585400486131311,0.8633898125259464,5.940008163452148
Tracery,6,PN,20267542,8,24,6,36,18,2,39,0.9743589743589743,0.5833333333333333,0.5193535089492798,0.4107713997364044,0.0,nan,nan,nan,nan,nan
Tracery,6,Ignore,20267542,8,24,6,36,18,2,39,0.9487179487179488,0.45,0.5169256925582886,0.4868515729904175,0.3333333333333333,nan,nan,nan,nan,nan
Tracery,6,nnPU(pi=0.10),20267542,8,24,6,36,18,2,39,0.6794871794871795,0.28846153846153844,0.8564809560775757,0.21601137518882751,0.0,nan,nan,nan,nan,nan
Tracery,6,nnPU(pi=0.25),20267542,8,24,6,36,18,2,39,0.7692307692307693,0.2222222222222222,0.9133015871047974,0.44186294078826904,0.0,nan,nan,nan,nan,nan
Tracery,6,nnPU(pi=0.50),20267542,8,24,6,36,18,2,39,0.9743589743589743,0.5833333333333333,0.9634175300598145,0.832690417766571,0.0,nan,nan,nan,nan,nan
Tracery,6,"SA-nnPU(pi=0.25,e>=0.10)",20267542,8,24,6,36,18,2,39,0.8205128205128206,0.31666666666666665,0.9196661114692688,0.4748699367046356,0.0,0.1,0.5936276999306299,0.7730278606941419,0.8712561937619299,5.846749782562256
Tracery,6,"SA-nnPU(pi=0.25,e>=0.20)",20267542,8,24,6,36,18,2,39,0.8205128205128206,0.31666666666666665,0.9196661114692688,0.4748699367046356,0.0,0.2,0.5936276999306299,0.7730278606941419,0.8712561937619299,5.846749782562256
Tracery,7,PN,20268551,8,24,6,36,18,2,31,0.6935483870967741,0.14583333333333331,0.45695286989212036,0.38251617550849915,0.0,nan,nan,nan,nan,nan
Tracery,7,Ignore,20268551,8,24,6,36,18,2,31,0.9516129032258064,0.7,0.5071382522583008,0.48081350326538086,0.5,nan,nan,nan,nan,nan
Tracery,7,nnPU(pi=0.10),20268551,8,24,6,36,18,2,31,0.1774193548387097,0.05448275862068966,0.46335095167160034,0.19590628147125244,0.0,nan,nan,nan,nan,nan
Tracery,7,nnPU(pi=0.25),20268551,8,24,6,36,18,2,31,0.16129032258064518,0.05333333333333333,0.623643159866333,0.3690427541732788,0.05555555555555555,nan,nan,nan,nan,nan
Tracery,7,nnPU(pi=0.50),20268551,8,24,6,36,18,2,31,0.3870967741935484,0.07417582417582418,0.9242367148399353,0.7977895140647888,0.05555555555555555,nan,nan,nan,nan,nan
Tracery,7,"SA-nnPU(pi=0.25,e>=0.10)",20268551,8,24,6,36,18,2,31,0.1774193548387097,0.05416666666666667,0.6680392026901245,0.4129958748817444,0.05555555555555555,0.1,0.5702190718113246,0.7576143601264838,0.8906359286076576,5.835561752319336
Tracery,7,"SA-nnPU(pi=0.25,e>=0.20)",20268551,8,24,6,36,18,2,31,0.1774193548387097,0.05416666666666667,0.6680392026901245,0.4129958748817444,0.05555555555555555,0.2,0.5702190718113246,0.7576143601264838,0.8906359286076576,5.835561752319336
Tracery,8,PN,20269560,8,24,6,36,18,2,17,0.9705882352941176,0.8333333333333333,0.5939247012138367,0.4244898557662964,0.05555555555555555,nan,nan,nan,nan,nan
Tracery,8,Ignore,20269560,8,24,6,36,18,2,17,0.8823529411764706,0.41666666666666663,0.5857254266738892,0.5250146389007568,0.8888888888888888,nan,nan,nan,nan,nan
Tracery,8,nnPU(pi=0.10),20269560,8,24,6,36,18,2,17,0.9411764705882353,0.75,0.9294345378875732,0.19639252126216888,0.0,nan,nan,nan,nan,nan
Tracery,8,nnPU(pi=0.25),20269560,8,24,6,36,18,2,17,0.8823529411764706,0.6666666666666666,0.9415650367736816,0.45936161279678345,0.0,nan,nan,nan,nan,nan
Tracery,8,nnPU(pi=0.50),20269560,8,24,6,36,18,2,17,0.7941176470588236,0.6111111111111112,0.9620625972747803,0.7994576096534729,0.0,nan,nan,nan,nan,nan
Tracery,8,"SA-nnPU(pi=0.25,e>=0.10)",20269560,8,24,6,36,18,2,17,0.8823529411764706,0.6666666666666666,0.9397493600845337,0.4709680378437042,0.0,0.1,0.6393246533593182,0.7507091684864406,0.8715340064581956,5.945022106170654
Tracery,8,"SA-nnPU(pi=0.25,e>=0.20)",20269560,8,24,6,36,18,2,17,0.8823529411764706,0.6666666666666666,0.9397493600845337,0.4709680378437042,0.0,0.2,0.6393246533593182,0.7507091684864406,0.8715340064581956,5.945022106170654
Tracery,9,PN,20270569,8,24,6,36,18,2,33,0.5303030303030303,0.08712121212121213,0.45422089099884033,0.38137543201446533,0.05555555555555555,nan,nan,nan,nan,nan
Tracery,9,Ignore,20270569,8,24,6,36,18,2,33,0.9242424242424242,0.41666666666666663,0.5042564272880554,0.4778955280780792,0.5,nan,nan,nan,nan,nan
Tracery,9,nnPU(pi=0.10),20270569,8,24,6,36,18,2,33,0.09090909090909088,0.04696969696969697,0.46335095167160034,0.19590628147125244,0.05555555555555555,nan,nan,nan,nan,nan
Tracery,9,nnPU(pi=0.25),20270569,8,24,6,36,18,2,33,0.09090909090909088,0.04696969696969697,0.623643159866333,0.3690427541732788,0.05555555555555555,nan,nan,nan,nan,nan
Tracery,9,nnPU(pi=0.50),20270569,8,24,6,36,18,2,33,0.2878787878787879,0.05857385398981324,0.9242367148399353,0.7977895140647888,0.05555555555555555,nan,nan,nan,nan,nan
Tracery,9,"SA-nnPU(pi=0.25,e>=0.10)",20270569,8,24,6,36,18,2,33,0.10606060606060602,0.04754440961337513,0.6680392026901245,0.4129958748817444,0.1111111111111111,0.1,0.5702190718113246,0.7576143601264838,0.8906359286076576,5.835561752319336
Tracery,9,"SA-nnPU(pi=0.25,e>=0.20)",20270569,8,24,6,36,18,2,33,0.10606060606060602,0.04754440961337513,0.6680392026901245,0.4129958748817444,0.1111111111111111,0.2,0.5702190718113246,0.7576143601264838,0.8906359286076576,5.835561752319336
Tracery,10,PN,20271578,8,24,6,36,18,2,28,0.6964285714285714,0.15476190476190477,0.4368269443511963,0.4211885333061218,0.0,nan,nan,nan,nan,nan
Tracery,10,Ignore,20271578,8,24,6,36,18,2,28,0.6071428571428572,0.1213235294117647,0.42356905341148376,0.5011348128318787,0.5,nan,nan,nan,nan,nan
Tracery,10,nnPU(pi=0.10),20271578,8,24,6,36,18,2,28,0.7857142857142856,0.25,0.9025146961212158,0.20582318305969238,0.0,nan,nan,nan,nan,nan
Tracery,10,nnPU(pi=0.25),20271578,8,24,6,36,18,2,28,0.8214285714285714,0.26666666666666666,0.8685817718505859,0.38979923725128174,0.0,nan,nan,nan,nan,nan
Tracery,10,nnPU(pi=0.50),20271578,8,24,6,36,18,2,28,0.8214285714285714,0.22619047619047616,0.9446841478347778,0.8167738318443298,0.0,nan,nan,nan,nan,nan
Tracery,10,"SA-nnPU(pi=0.25,e>=0.10)",20271578,8,24,6,36,18,2,28,0.7857142857142856,0.25,0.9202790260314941,0.49328237771987915,0.0,0.1,0.45083042790193384,0.7402910664538371,0.8838447616079957,5.649105072021484
Tracery,10,"SA-nnPU(pi=0.25,e>=0.20)",20271578,8,24,6,36,18,2,28,0.7857142857142856,0.25,0.9202790260314941,0.49328237771987915,0.0,0.2,0.45083042790193384,0.7402910664538371,0.8838447616079957,5.649105072021484
Tracery,11,PN,20272587,8,24,6,36,18,2,35,0.8571428571428572,0.34090909090909094,0.46897780895233154,0.3957320749759674,0.05555555555555555,nan,nan,nan,nan,nan
Tracery,11,Ignore,20272587,8,24,6,36,18,2,35,0.9428571428571428,0.41666666666666663,0.5001533031463623,0.5005321502685547,0.6111111111111112,nan,nan,nan,nan,nan
Tracery,11,nnPU(pi=0.10),20272587,8,24,6,36,18,2,35,0.5857142857142857,0.09166666666666667,0.6848182678222656,0.20194989442825317,0.0,nan,nan,nan,nan,nan
Tracery,11,nnPU(pi=0.25),20272587,8,24,6,36,18,2,35,0.5714285714285714,0.09090909090909091,0.8545837998390198,0.48126447200775146,0.0,nan,nan,nan,nan,nan
Tracery,11,nnPU(pi=0.50),20272587,8,24,6,36,18,2,35,0.8428571428571429,0.25757575757575757,0.9645187258720398,0.860031247138977,0.0,nan,nan,nan,nan,nan
Tracery,11,"SA-nnPU(pi=0.25,e>=0.10)",20272587,8,24,6,36,18,2,35,0.5714285714285714,0.09090909090909091,0.8305524587631226,0.45230770111083984,0.05555555555555555,0.1,0.512389332781864,0.7111559096630722,0.8637626327258254,5.7859368324279785
Tracery,11,"SA-nnPU(pi=0.25,e>=0.20)",20272587,8,24,6,36,18,2,35,0.5714285714285714,0.09090909090909091,0.8305524587631226,0.45230770111083984,0.05555555555555555,0.2,0.512389332781864,0.7111559096630722,0.8637626327258254,5.7859368324279785
Tracery,12,PN,20273596,8,24,6,36,18,2,33,0.9848484848484849,0.8333333333333333,0.5614380836486816,0.4100017249584198,0.05555555555555555,nan,nan,nan,nan,nan
Tracery,12,Ignore,20273596,8,24,6,36,18,2,33,0.9696969696969697,0.5833333333333333,0.5646171569824219,0.49813875555992126,0.3888888888888889,nan,nan,nan,nan,nan
Tracery,12,nnPU(pi=0.10),20273596,8,24,6,36,18,2,33,0.7121212121212122,0.5476190476190477,0.8330049514770508,0.187578022480011,0.0,nan,nan,nan,nan,nan
Tracery,12,nnPU(pi=0.25),20273596,8,24,6,36,18,2,33,0.7878787878787878,0.5625,0.9029760956764221,0.39679229259490967,0.0,nan,nan,nan,nan,nan
Tracery,12,nnPU(pi=0.50),20273596,8,24,6,36,18,2,33,0.9242424242424243,0.6428571428571428,0.9719458818435669,0.7917171120643616,0.0,nan,nan,nan,nan,nan
Tracery,12,"SA-nnPU(pi=0.25,e>=0.10)",20273596,8,24,6,36,18,2,33,0.7878787878787878,0.5625,0.931186318397522,0.43056944012641907,0.05555555555555555,0.1,0.5835966935902356,0.7457766278674219,0.8780304561500452,5.860542297363281
Tracery,12,"SA-nnPU(pi=0.25,e>=0.20)",20273596,8,24,6,36,18,2,33,0.7878787878787878,0.5625,0.931186318397522,0.43056944012641907,0.05555555555555555,0.2,0.5835966935902356,0.7457766278674219,0.8780304561500452,5.860542297363281
Tracery,13,PN,20274605,8,24,6,36,18,2,27,0.9074074074074074,0.6428571428571428,0.5689477920532227,0.42660507559776306,0.16666666666666666,nan,nan,nan,nan,nan
Tracery,13,Ignore,20274605,8,24,6,36,18,2,27,0.7962962962962964,0.25757575757575757,0.5476032495498657,0.51162189245224,0.3333333333333333,nan,nan,nan,nan,nan
Tracery,13,nnPU(pi=0.10),20274605,8,24,6,36,18,2,27,1.0,1.0,0.9420795440673828,0.18846000730991364,0.0,nan,nan,nan,nan,nan
Tracery,13,nnPU(pi=0.25),20274605,8,24,6,36,18,2,27,0.9814814814814815,0.8333333333333333,0.9332704544067383,0.42650750279426575,0.0,nan,nan,nan,nan,nan
Tracery,13,nnPU(pi=0.50),20274605,8,24,6,36,18,2,27,0.9444444444444444,0.7,0.9657480716705322,0.7866881489753723,0.0,nan,nan,nan,nan,nan
Tracery,13,"SA-nnPU(pi=0.25,e>=0.10)",20274605,8,24,6,36,18,2,27,0.9814814814814815,0.8333333333333333,0.9532807469367981,0.4753912389278412,0.0,0.1,0.5310950982524975,0.7252880027205022,0.8521767036746809,5.844945430755615
Tracery,13,"SA-nnPU(pi=0.25,e>=0.20)",20274605,8,24,6,36,18,2,27,0.9814814814814815,0.8333333333333333,0.9532807469367981,0.4753912389278412,0.0,0.2,0.5310950982524975,0.7252880027205022,0.8521767036746809,5.844945430755615
Tracery,14,PN,20275614,8,24,6,36,18,2,44,1.0,1.0,0.5455330014228821,0.40175294876098633,0.05555555555555555,nan,nan,nan,nan,nan
Tracery,14,Ignore,20275614,8,24,6,36,18,2,44,1.0,1.0,0.5534473657608032,0.49262523651123047,0.2222222222222222,nan,nan,nan,nan,nan
Tracery,14,nnPU(pi=0.10),20275614,8,24,6,36,18,2,44,0.7386363636363636,0.11309523809523808,0.8136605024337769,0.18283894658088684,0.0,nan,nan,nan,nan,nan
Tracery,14,nnPU(pi=0.25),20275614,8,24,6,36,18,2,44,0.8636363636363636,0.3269230769230769,0.8708071708679199,0.3845117390155792,0.0,nan,nan,nan,nan,nan
Tracery,14,nnPU(pi=0.50),20275614,8,24,6,36,18,2,44,0.9772727272727273,0.5833333333333333,0.9583500027656555,0.7737404108047485,0.0,nan,nan,nan,nan,nan
Tracery,14,"SA-nnPU(pi=0.25,e>=0.10)",20275614,8,24,6,36,18,2,44,0.875,0.225,0.8928993940353394,0.4127413332462311,0.0,0.1,0.5078437936730243,0.794265822534465,0.8460387752829827,5.733518600463867
Tracery,14,"SA-nnPU(pi=0.25,e>=0.20)",20275614,8,24,6,36,18,2,44,0.875,0.225,0.8928993940353394,0.4127413332462311,0.0,0.2,0.5078437936730243,0.794265822534465,0.8460387752829827,5.733518600463867
Tracery,15,PN,20276623,8,24,6,36,18,2,33,0.9242424242424242,0.41666666666666663,0.5150150656700134,0.42698001861572266,0.0,nan,nan,nan,nan,nan
Tracery,15,Ignore,20276623,8,24,6,36,18,2,33,0.8939393939393939,0.30952380952380953,0.5097180604934692,0.5216758847236633,0.6666666666666666,nan,nan,nan,nan,nan
Tracery,15,nnPU(pi=0.10),20276623,8,24,6,36,18,2,33,0.9696969696969697,0.75,0.9360048174858093,0.2345293164253235,0.0,nan,nan,nan,nan,nan
Tracery,15,nnPU(pi=0.25),20276623,8,24,6,36,18,2,33,0.9545454545454546,0.5,0.9216001033782959,0.4621485471725464,0.0,nan,nan,nan,nan,nan
Tracery,15,nnPU(pi=0.50),20276623,8,24,6,36,18,2,33,0.9696969696969697,0.5833333333333333,0.9652435779571533,0.8269655704498291,0.0,nan,nan,nan,nan,nan
Tracery,15,"SA-nnPU(pi=0.25,e>=0.10)",20276623,8,24,6,36,18,2,33,0.9545454545454546,0.5,0.9269895553588867,0.4746360778808594,0.0,0.1,0.6636910191970241,0.7540837544050158,0.8310827747338616,5.965163707733154
Tracery,15,"SA-nnPU(pi=0.25,e>=0.20)",20276623,8,24,6,36,18,2,33,0.9545454545454546,0.5,0.9269895553588867,0.4746360778808594,0.0,0.2,0.6636910191970241,0.7540837544050158,0.8310827747338616,5.965163707733154
Tracery,16,PN,20277632,8,24,6,36,18,2,23,0.9565217391304348,0.75,0.5286003351211548,0.41052791476249695,0.0,nan,nan,nan,nan,nan
Tracery,16,Ignore,20277632,8,24,6,36,18,2,23,0.8695652173913043,0.3333333333333333,0.514374852180481,0.48415449261665344,0.2777777777777778,nan,nan,nan,nan,nan
Tracery,16,nnPU(pi=0.10),20277632,8,24,6,36,18,2,23,0.9565217391304348,0.75,0.9360048174858093,0.2345293164253235,0.0,nan,nan,nan,nan,nan
Tracery,16,nnPU(pi=0.25),20277632,8,24,6,36,18,2,23,0.9130434782608695,0.45,0.9216001033782959,0.4621485471725464,0.0,nan,nan,nan,nan,nan
Tracery,16,nnPU(pi=0.50),20277632,8,24,6,36,18,2,23,0.9565217391304348,0.5833333333333333,0.9652435779571533,0.8269655704498291,0.0,nan,nan,nan,nan,nan
Tracery,16,"SA-nnPU(pi=0.25,e>=0.10)",20277632,8,24,6,36,18,2,23,0.9347826086956522,0.5,0.9269895553588867,0.4746360778808594,0.0,0.1,0.6636910191970241,0.7540837544050158,0.8310827747338616,5.965163707733154
Tracery,16,"SA-nnPU(pi=0.25,e>=0.20)",20277632,8,24,6,36,18,2,23,0.9347826086956522,0.5,0.9269895553588867,0.4746360778808594,0.0,0.2,0.6636910191970241,0.7540837544050158,0.8310827747338616,5.965163707733154
Tracery,17,PN,20278641,8,24,6,36,18,2,31,0.967741935483871,0.75,0.5157332420349121,0.3916316032409668,0.0,nan,nan,nan,nan,nan
Tracery,17,Ignore,20278641,8,24,6,36,18,2,31,0.9838709677419355,0.8333333333333333,0.5240422487258911,0.47775834798812866,0.1111111111111111,nan,nan,nan,nan,nan
Tracery,17,nnPU(pi=0.10),20278641,8,24,6,36,18,2,31,0.8709677419354839,0.26785714285714285,0.8547605276107788,0.215982586145401,0.0,nan,nan,nan,nan,nan
Tracery,17,nnPU(pi=0.25),20278641,8,24,6,36,18,2,31,0.8387096774193549,0.22619047619047616,0.8613179922103882,0.4541380703449249,0.0,nan,nan,nan,nan,nan
Tracery,17,nnPU(pi=0.50),20278641,8,24,6,36,18,2,31,0.9516129032258064,0.7,0.9677814245223999,0.8506022095680237,0.0,nan,nan,nan,nan,nan
Tracery,17,"SA-nnPU(pi=0.25,e>=0.10)",20278641,8,24,6,36,18,2,31,0.8387096774193549,0.22619047619047616,0.8476229906082153,0.42503347992897034,0.0,0.1,0.6541031488560721,0.7585400486131311,0.8633898125259464,5.940008163452148
Tracery,17,"SA-nnPU(pi=0.25,e>=0.20)",20278641,8,24,6,36,18,2,31,0.8387096774193549,0.22619047619047616,0.8476229906082153,0.42503347992897034,0.0,0.2,0.6541031488560721,0.7585400486131311,0.8633898125259464,5.940008163452148
Tracery,18,PN,20279650,8,24,6,36,18,2,33,0.9545454545454545,0.7,0.5350611805915833,0.4225492477416992,0.1111111111111111,nan,nan,nan,nan,nan
Tracery,18,Ignore,20279650,8,24,6,36,18,2,33,0.8636363636363636,0.35,0.5315065979957581,0.5157566070556641,0.9444444444444444,nan,nan,nan,nan,nan
Tracery,18,nnPU(pi=0.10),20279650,8,24,6,36,18,2,33,0.7878787878787878,0.31666666666666665,0.874066948890686,0.19306275248527527,0.0,nan,nan,nan,nan,nan
Tracery,18,nnPU(pi=0.25),20279650,8,24,6,36,18,2,33,0.8181818181818182,0.3269230769230769,0.8456825017929077,0.38924452662467957,0.0,nan,nan,nan,nan,nan
Tracery,18,nnPU(pi=0.50),20279650,8,24,6,36,18,2,33,0.9848484848484849,0.8333333333333333,0.9794999957084656,0.8614755272865295,0.0,nan,nan,nan,nan,nan
Tracery,18,"SA-nnPU(pi=0.25,e>=0.10)",20279650,8,24,6,36,18,2,33,0.9090909090909092,0.39285714285714285,0.9226765632629395,0.4732022285461426,0.0,0.1,0.5132652518953489,0.7501887448580872,0.8683018696828266,5.786645889282227
Tracery,18,"SA-nnPU(pi=0.25,e>=0.20)",20279650,8,24,6,36,18,2,33,0.9090909090909092,0.39285714285714285,0.9226765632629395,0.4732022285461426,0.0,0.2,0.5132652518953489,0.7501887448580872,0.8683018696828266,5.786645889282227
Tracery,19,PN,20280659,8,24,6,36,18,2,35,0.7857142857142857,0.3125,0.4648814797401428,0.4189411401748657,0.05555555555555555,nan,nan,nan,nan,nan
Tracery,19,Ignore,20280659,8,24,6,36,18,2,35,0.7285714285714286,0.5476190476190477,0.4588240385055542,0.5198938846588135,0.9444444444444444,nan,nan,nan,nan,nan
Tracery,19,nnPU(pi=0.10),20280659,8,24,6,36,18,2,35,0.7714285714285715,0.15555555555555556,0.8062621355056763,0.18175256252288818,0.0,nan,nan,nan,nan,nan
Tracery,19,nnPU(pi=0.25),20280659,8,24,6,36,18,2,35,0.8285714285714286,0.25,0.8760287761688232,0.4231981039047241,0.0,nan,nan,nan,nan,nan
Tracery,19,nnPU(pi=0.50),20280659,8,24,6,36,18,2,35,0.8,0.31666666666666665,0.9614888429641724,0.8681764006614685,0.0,nan,nan,nan,nan,nan
Tracery,19,"SA-nnPU(pi=0.25,e>=0.10)",20280659,8,24,6,36,18,2,35,0.8142857142857143,0.24358974358974358,0.8695592880249023,0.44184526801109314,0.05555555555555555,0.1,0.4877860850144714,0.6965867421022829,0.8749272349924516,5.7678375244140625
Tracery,19,"SA-nnPU(pi=0.25,e>=0.20)",20280659,8,24,6,36,18,2,35,0.8142857142857143,0.24358974358974358,0.8695592880249023,0.44184526801109314,0.05555555555555555,0.2,0.4877860850144714,0.6965867421022829,0.8749272349924516,5.7678375244140625
Tracery,20,PN,20281668,8,24,6,36,18,2,36,0.7361111111111112,0.5476190476190477,0.5019553899765015,0.4255382716655731,0.2777777777777778,nan,nan,nan,nan,nan
Tracery,20,Ignore,20281668,8,24,6,36,18,2,36,0.625,0.5344827586206896,0.5009794235229492,0.5337293744087219,0.5,nan,nan,nan,nan,nan
Tracery,20,nnPU(pi=0.10),20281668,8,24,6,36,18,2,36,0.6527777777777777,0.10512820512820513,0.769702136516571,0.17331042885780334,0.0,nan,nan,nan,nan,nan
Tracery,20,nnPU(pi=0.25),20281668,8,24,6,36,18,2,36,0.7638888888888888,0.14835164835164835,0.8914036750793457,0.4403907060623169,0.0,nan,nan,nan,nan,nan
Tracery,20,nnPU(pi=0.50),20281668,8,24,6,36,18,2,36,0.8333333333333333,0.3269230769230769,0.9625073671340942,0.853461503982544,0.0,nan,nan,nan,nan,nan
