label,repeat,method,split_seed,positive_count,sampled_count_total,pool_count_total,train_positive,train_reliable_negative,train_sampled,train_full_pool,eval_positive,eval_reliable_negative,sampling_probability_min,sampling_probability_median,sampling_probability_max,ipw_ess,roc_auc,average_precision,eval_positive_mean_score,full_pool_mean_score,sampler_seed
Wimperg,1,nnPU-sampled,20262498,8,21,771,6,36,12,567,2,39,0.016861986368894577,0.035965874791145325,0.06050828471779823,10.142882347106934,0.7692307692307692,0.1625,0.7850326299667358,0.5178957581520081,20260732
Wimperg,1,IPW-nnPU,20262498,8,21,771,6,36,12,567,2,39,0.016861986368894577,0.035965874791145325,0.06050828471779823,10.142882347106934,0.7435897435897436,0.15555555555555556,0.7959488034248352,0.5474631786346436,20260732
Wimperg,1,FullPool-nnPU,20262498,8,21,771,6,36,12,567,2,39,0.016861986368894577,0.035965874791145325,0.06050828471779823,10.142882347106934,0.7307692307692308,0.15263157894736842,0.7845147848129272,0.4408130645751953,20260732
Wimperg,2,PN-sampled,20263507,8,21,771,6,36,18,588,2,31,0.016861986368894577,0.03503674268722534,0.06050828471779823,15.565277099609375,0.967741935483871,0.5833333333333333,0.6259113550186157,0.4401590824127197,20260732
Wimperg,2,Ignore,20263507,8,21,771,6,36,18,588,2,31,0.016861986368894577,0.03503674268722534,0.06050828471779823,15.565277099609375,0.9838709677419355,0.8333333333333333,0.6321144104003906,0.4937206506729126,20260732
Wimperg,2,nnPU-sampled,20263507,8,21,771,6,36,18,588,2,31,0.016861986368894577,0.03503674268722534,0.06050828471779823,15.565277099609375,0.903225806451613,0.39285714285714285,0.9687329530715942,0.45830395817756653,20260732
Wimperg,2,IPW-nnPU,20263507,8,21,771,6,36,18,588,2,31,0.016861986368894577,0.03503674268722534,0.06050828471779823,15.565277099609375,0.903225806451613,0.39285714285714285,0.9768833518028259,0.4752882421016693,20260732
Wimperg,2,FullPool-nnPU,20263507,8,21,771,6,36,18,588,2,31,0.016861986368894577,0.03503674268722534,0.06050828471779823,15.565277099609375,0.903225806451613,0.39285714285714285,0.9767940044403076,0.4616909921169281,20260732
Wimperg,3,PN-sampled,20264516,8,21,771,6,36,16,581,2,35,0.016861986368894577,0.03503674268722534,0.06050828471779823,14.076971054077148,0.9285714285714286,0.6428571428571428,0.593608021736145,0.45041340589523315,20260732
Wimperg,3,Ignore,20264516,8,21,771,6,36,16,581,2,35,0.016861986368894577,0.03503674268722534,0.06050828471779823,14.076971054077148,0.9428571428571428,0.6666666666666666,0.6002527475357056,0.5006218552589417,20260732
Wimperg,3,nnPU-sampled,20264516,8,21,771,6,36,16,581,2,35,0.016861986368894577,0.03503674268722534,0.06050828471779823,14.076971054077148,0.9142857142857143,0.625,0.9463813304901123,0.5437077283859253,20260732
Wimperg,3,IPW-nnPU,20264516,8,21,771,6,36,16,581,2,35,0.016861986368894577,0.03503674268722534,0.06050828471779823,14.076971054077148,0.8999999999999999,0.375,0.9676738381385803,0.5774440765380859,20260732
Wimperg,3,FullPool-nnPU,20264516,8,21,771,6,36,16,581,2,35,0.016861986368894577,0.03503674268722534,0.06050828471779823,14.076971054077148,0.8428571428571429,0.5769230769230769,0.9503988027572632,0.4515543580055237,20260732
Wimperg,4,PN-sampled,20265525,8,21,771,6,36,18,588,2,45,0.016861986368894577,0.03503674268722534,0.06050828471779823,15.565277099609375,0.9777777777777777,0.5833333333333333,0.6317046880722046,0.4527738392353058,20260732
Wimperg,4,Ignore,20265525,8,21,771,6,36,18,588,2,45,0.016861986368894577,0.03503674268722534,0.06050828471779823,15.565277099609375,0.9888888888888888,0.8333333333333333,0.6482886672019958,0.5189377069473267,20260732
Wimperg,4,nnPU-sampled,20265525,8,21,771,6,36,18,588,2,45,0.016861986368894577,0.03503674268722534,0.06050828471779823,15.565277099609375,0.8333333333333334,0.19642857142857142,0.9687329530715942,0.45830395817756653,20260732
Wimperg,4,IPW-nnPU,20265525,8,21,771,6,36,18,588,2,45,0.016861986368894577,0.03503674268722534,0.06050828471779823,15.565277099609375,0.8333333333333334,0.19642857142857142,0.9768833518028259,0.4752882421016693,20260732
Wimperg,4,FullPool-nnPU,20265525,8,21,771,6,36,18,588,2,45,0.016861986368894577,0.03503674268722534,0.06050828471779823,15.565277099609375,0.8666666666666667,0.25,0.9767940044403076,0.4616909921169281,20260732
Wimperg,5,PN-sampled,20266534,8,21,771,6,36,15,556,2,29,0.016861986368894577,0.04444696381688118,0.06050828471779823,12.499349594116211,0.6206896551724138,0.11858974358974358,0.35779672861099243,0.4012037515640259,20260732
Wimperg,5,Ignore,20266534,8,21,771,6,36,15,556,2,29,0.016861986368894577,0.04444696381688118,0.06050828471779823,12.499349594116211,0.6206896551724138,0.11858974358974358,0.3874790668487549,0.45512640476226807,20260732
Wimperg,5,nnPU-sampled,20266534,8,21,771,6,36,15,556,2,29,0.016861986368894577,0.04444696381688118,0.06050828471779823,12.499349594116211,0.5344827586206896,0.09728506787330317,0.6979626417160034,0.5231382846832275,20260732
Wimperg,5,IPW-nnPU,20266534,8,21,771,6,36,15,556,2,29,0.016861986368894577,0.04444696381688118,0.06050828471779823,12.499349594116211,0.5344827586206896,0.09728506787330317,0.685875415802002,0.5069774985313416,20260732
Wimperg,5,FullPool-nnPU,20266534,8,21,771,6,36,15,556,2,29,0.016861986368894577,0.04444696381688118,0.06050828471779823,12.499349594116211,0.5,0.09126984126984126,0.5777268409729004,0.4239209294319153,20260732
Wimperg,6,PN-sampled,20267543,8,21,771,6,36,14,574,2,38,0.016861986368894577,0.04019036516547203,0.06050828471779823,11.64426040649414,0.855263157894737,0.3333333333333333,0.5159513354301453,0.43298375606536865,20260732
Wimperg,6,Ignore,20267543,8,21,771,6,36,14,574,2,38,0.016861986368894577,0.04019036516547203,0.06050828471779823,11.64426040649414,0.868421052631579,0.34090909090909094,0.5273629426956177,0.48116639256477356,20260732
Wimperg,6,nnPU-sampled,20267543,8,21,771,6,36,14,574,2,38,0.016861986368894577,0.04019036516547203,0.06050828471779823,11.64426040649414,0.8026315789473685,0.19642857142857142,0.8190501928329468,0.4356186091899872,20260732
Wimperg,6,IPW-nnPU,20267543,8,21,771,6,36,14,574,2,38,0.016861986368894577,0.04019036516547203,0.06050828471779823,11.64426040649414,0.8026315789473685,0.23333333333333334,0.8590322732925415,0.49789130687713623,20260732
Wimperg,6,FullPool-nnPU,20267543,8,21,771,6,36,14,574,2,38,0.016861986368894577,0.04019036516547203,0.06050828471779823,11.64426040649414,0.7631578947368421,0.15,0.8663389682769775,0.46565333008766174,20260732
Wimperg,7,PN-sampled,20268552,8,21,771,6,36,14,576,2,32,0.018031904473900795,0.03536813333630562,0.06050828471779823,12.597550392150879,1.0,1.0,0.5545315742492676,0.4646228551864624,20260732
Wimperg,7,Ignore,20268552,8,21,771,6,36,14,576,2,32,0.018031904473900795,0.03536813333630562,0.06050828471779823,12.597550392150879,1.0,1.0,0.5738089084625244,0.5169012546539307,20260732
Wimperg,7,nnPU-sampled,20268552,8,21,771,6,36,14,576,2,32,0.018031904473900795,0.03536813333630562,0.06050828471779823,12.597550392150879,0.9375,0.45,0.9091932773590088,0.5031472444534302,20260732
Wimperg,7,IPW-nnPU,20268552,8,21,771,6,36,14,576,2,32,0.018031904473900795,0.03536813333630562,0.06050828471779823,12.597550392150879,0.953125,0.7,0.9523417949676514,0.5500890016555786,20260732
Wimperg,7,FullPool-nnPU,20268552,8,21,771,6,36,14,576,2,32,0.018031904473900795,0.03536813333630562,0.06050828471779823,12.597550392150879,0.90625,0.625,0.9549145698547363,0.43547406792640686,20260732
Wimperg,8,PN-sampled,20269561,8,21,771,6,36,17,533,2,42,0.016861986368894577,0.03731014207005501,0.06050828471779823,14.452133178710938,0.7857142857142857,0.55,0.5134304165840149,0.43413087725639343,20260732
Wimperg,8,Ignore,20269561,8,21,771,6,36,17,533,2,42,0.016861986368894577,0.03731014207005501,0.06050828471779823,14.452133178710938,0.7619047619047619,0.5454545454545454,0.5187232494354248,0.4889252781867981,20260732
Wimperg,8,nnPU-sampled,20269561,8,21,771,6,36,17,533,2,42,0.016861986368894577,0.03731014207005501,0.06050828471779823,14.452133178710938,0.8095238095238095,0.5555555555555556,0.877696692943573,0.4946843981742859,20260732
Wimperg,8,IPW-nnPU,20269561,8,21,771,6,36,17,533,2,42,0.016861986368894577,0.03731014207005501,0.06050828471779823,14.452133178710938,0.75,0.5434782608695652,0.8634755611419678,0.5207784175872803,20260732
Wimperg,8,FullPool-nnPU,20269561,8,21,771,6,36,17,533,2,42,0.016861986368894577,0.03731014207005501,0.06050828471779823,14.452133178710938,0.75,0.5434782608695652,0.8015702962875366,0.43604356050491333,20260732
Wimperg,9,PN-sampled,20270570,8,21,771,6,36,17,565,2,35,0.018031904473900795,0.03731014207005501,0.06050828471779823,15.044119834899902,0.7857142857142857,0.5588235294117647,0.5043751001358032,0.4335309863090515,20260732
Wimperg,9,Ignore,20270570,8,21,771,6,36,17,565,2,35,0.018031904473900795,0.03731014207005501,0.06050828471779823,15.044119834899902,0.8,0.5625,0.5279077887535095,0.4987884759902954,20260732
Wimperg,9,nnPU-sampled,20270570,8,21,771,6,36,17,565,2,35,0.018031904473900795,0.03731014207005501,0.06050828471779823,15.044119834899902,0.6428571428571428,0.537037037037037,0.8480933904647827,0.4893340766429901,20260732
Wimperg,9,IPW-nnPU,20270570,8,21,771,6,36,17,565,2,35,0.018031904473900795,0.03731014207005501,0.06050828471779823,15.044119834899902,0.6571428571428571,0.5384615384615384,0.859657883644104,0.4659205675125122,20260732
Wimperg,9,FullPool-nnPU,20270570,8,21,771,6,36,17,565,2,35,0.018031904473900795,0.03731014207005501,0.06050828471779823,15.044119834899902,0.7285714285714286,0.5476190476190477,0.8789938688278198,0.43563395738601685,20260732
Wimperg,10,PN-sampled,20271579,8,21,771,6,36,16,607,2,36,0.016861986368894577,0.034113384783267975,0.055929284542798996,14.123180389404297,0.8194444444444445,0.3214285714285714,0.4697348475456238,0.43159231543540955,20260732
Wimperg,10,Ignore,20271579,8,21,771,6,36,16,607,2,36,0.016861986368894577,0.034113384783267975,0.055929284542798996,14.123180389404297,0.8472222222222222,0.3333333333333333,0.4987238347530365,0.49508747458457947,20260732
Wimperg,10,nnPU-sampled,20271579,8,21,771,6,36,16,607,2,36,0.016861986368894577,0.034113384783267975,0.055929284542798996,14.123180389404297,0.6388888888888888,0.165,0.7841417193412781,0.440690815448761,20260732
Wimperg,10,IPW-nnPU,20271579,8,21,771,6,36,16,607,2,36,0.016861986368894577,0.034113384783267975,0.055929284542798996,14.123180389404297,0.6805555555555556,0.17045454545454547,0.8787180185317993,0.5304918885231018,20260732
Wimperg,10,FullPool-nnPU,20271579,8,21,771,6,36,16,607,2,36,0.016861986368894577,0.034113384783267975,0.055929284542798996,14.123180389404297,0.7083333333333334,0.175,0.8484564423561096,0.4714661240577698,20260732
Wimperg,11,PN-sampled,20272588,8,21,771,6,36,16,579,2,28,0.018031904473900795,0.03536813333630562,0.055929284542798996,14.595529556274414,1.0,1.0,0.5895380973815918,0.45672112703323364,20260732
Wimperg,11,Ignore,20272588,8,21,771,6,36,16,579,2,28,0.018031904473900795,0.03536813333630562,0.055929284542798996,14.595529556274414,1.0,1.0,0.6216217875480652,0.5157631039619446,20260732
Wimperg,11,nnPU-sampled,20272588,8,21,771,6,36,16,579,2,28,0.018031904473900795,0.03536813333630562,0.055929284542798996,14.595529556274414,0.9821428571428572,0.8333333333333333,0.926124095916748,0.5078551769256592,20260732
Wimperg,11,IPW-nnPU,20272588,8,21,771,6,36,16,579,2,28,0.018031904473900795,0.03536813333630562,0.055929284542798996,14.595529556274414,0.9464285714285715,0.7,0.9436501264572144,0.4760322570800781,20260732
Wimperg,11,FullPool-nnPU,20272588,8,21,771,6,36,16,579,2,28,0.018031904473900795,0.03536813333630562,0.055929284542798996,14.595529556274414,0.8928571428571428,0.625,0.9731379747390747,0.4655270576477051,20260732
Wimperg,12,PN-sampled,20273597,8,21,771,6,36,17,551,2,28,0.02309134043753147,0.03731014207005501,0.06050828471779823,15.765056610107422,0.9821428571428572,0.8333333333333333,0.5989740490913391,0.4554206132888794,20260732
Wimperg,12,Ignore,20273597,8,21,771,6,36,17,551,2,28,0.02309134043753147,0.03731014207005501,0.06050828471779823,15.765056610107422,0.9821428571428572,0.8333333333333333,0.6303277015686035,0.5195005536079407,20260732
Wimperg,12,nnPU-sampled,20273597,8,21,771,6,36,17,551,2,28,0.02309134043753147,0.03731014207005501,0.06050828471779823,15.765056610107422,0.9285714285714286,0.45,0.9328052997589111,0.5301065444946289,20260732
Wimperg,12,IPW-nnPU,20273597,8,21,771,6,36,17,551,2,28,0.02309134043753147,0.03731014207005501,0.06050828471779823,15.765056610107422,0.9285714285714286,0.6666666666666666,0.923292875289917,0.5048075914382935,20260732
Wimperg,12,FullPool-nnPU,20273597,8,21,771,6,36,17,551,2,28,0.02309134043753147,0.03731014207005501,0.06050828471779823,15.765056610107422,0.9464285714285715,0.7,0.9839913249015808,0.4541518986225128,20260732
Wimperg,13,PN-sampled,20274606,8,21,771,6,36,16,607,2,33,0.016861986368894577,0.034113384783267975,0.055929284542798996,14.123180389404297,0.7878787878787878,0.31666666666666665,0.46340304613113403,0.4280887842178345,20260732
Wimperg,13,Ignore,20274606,8,21,771,6,36,16,607,2,33,0.016861986368894577,0.034113384783267975,0.055929284542798996,14.123180389404297,0.7878787878787878,0.31666666666666665,0.48856133222579956,0.4893921911716461,20260732
Wimperg,13,nnPU-sampled,20274606,8,21,771,6,36,16,607,2,33,0.016861986368894577,0.034113384783267975,0.055929284542798996,14.123180389404297,0.6666666666666666,0.2121212121212121,0.7841417193412781,0.440690815448761,20260732
Wimperg,13,IPW-nnPU,20274606,8,21,771,6,36,16,607,2,33,0.016861986368894577,0.034113384783267975,0.055929284542798996,14.123180389404297,0.7575757575757576,0.22916666666666666,0.8787180185317993,0.5304918885231018,20260732
Wimperg,13,FullPool-nnPU,20274606,8,21,771,6,36,16,607,2,33,0.016861986368894577,0.034113384783267975,0.055929284542798996,14.123180389404297,0.712121212121212,0.1588235294117647,0.8484564423561096,0.4714661240577698,20260732
Wimperg,14,PN-sampled,20275615,8,21,771,6,36,15,556,2,31,0.016861986368894577,0.04444696381688118,0.06050828471779823,12.499349594116211,0.6774193548387096,0.12692307692307692,0.3560712933540344,0.40979108214378357,20260732
Wimperg,14,Ignore,20275615,8,21,771,6,36,15,556,2,31,0.016861986368894577,0.04444696381688118,0.06050828471779823,12.499349594116211,0.6935483870967742,0.13247863247863248,0.391379177570343,0.47161513566970825,20260732
Wimperg,14,nnPU-sampled,20275615,8,21,771,6,36,15,556,2,31,0.016861986368894577,0.04444696381688118,0.06050828471779823,12.499349594116211,0.4838709677419355,0.08333333333333334,0.6979626417160034,0.5231382846832275,20260732
Wimperg,14,IPW-nnPU,20275615,8,21,771,6,36,15,556,2,31,0.016861986368894577,0.04444696381688118,0.06050828471779823,12.499349594116211,0.5161290322580645,0.08888888888888888,0.685875415802002,0.5069774985313416,20260732
Wimperg,14,FullPool-nnPU,20275615,8,21,771,6,36,15,556,2,31,0.016861986368894577,0.04444696381688118,0.06050828471779823,12.499349594116211,0.467741935483871,0.08204334365325078,0.5777268409729004,0.4239209294319153,20260732
Wimperg,15,PN-sampled,20276624,8,21,771,6,36,17,533,2,31,0.016861986368894577,0.03731014207005501,0.06050828471779823,14.452133178710938,0.8387096774193549,0.5833333333333334,0.5086066722869873,0.42885729670524597,20260732
Wimperg,15,Ignore,20276624,8,21,771,6,36,17,533,2,31,0.016861986368894577,0.03731014207005501,0.06050828471779823,14.452133178710938,0.7903225806451613,0.3214285714285714,0.5102733373641968,0.47974228858947754,20260732
Wimperg,15,nnPU-sampled,20276624,8,21,771,6,36,17,533,2,31,0.016861986368894577,0.03731014207005501,0.06050828471779823,14.452133178710938,0.8225806451612903,0.5769230769230769,0.877696692943573,0.4946843981742859,20260732
Wimperg,15,IPW-nnPU,20276624,8,21,771,6,36,17,533,2,31,0.016861986368894577,0.03731014207005501,0.06050828471779823,14.452133178710938,0.7903225806451613,0.5666666666666667,0.8634755611419678,0.5207784175872803,20260732
Wimperg,15,FullPool-nnPU,20276624,8,21,771,6,36,17,533,2,31,0.016861986368894577,0.03731014207005501,0.06050828471779823,14.452133178710938,0.8064516129032258,0.5714285714285714,0.8015702962875366,0.43604356050491333,20260732
Wimperg,16,PN-sampled,20277633,8,21,771,6,36,19,570,2,45,0.016861986368894577,0.035997986793518066,0.06050828471779823,16.408626556396484,0.8777777777777778,0.5769230769230769,0.5007036924362183,0.42881450057029724,20260732
Wimperg,16,Ignore,20277633,8,21,771,6,36,19,570,2,45,0.016861986368894577,0.035997986793518066,0.06050828471779823,16.408626556396484,0.8888888888888888,0.5833333333333334,0.5147808194160461,0.4913300573825836,20260732
Wimperg,16,nnPU-sampled,20277633,8,21,771,6,36,19,570,2,45,0.016861986368894577,0.035997986793518066,0.06050828471779823,16.408626556396484,0.7777777777777778,0.5454545454545454,0.8420368432998657,0.4885527491569519,20260732
Wimperg,16,IPW-nnPU,20277633,8,21,771,6,36,19,570,2,45,0.016861986368894577,0.035997986793518066,0.06050828471779823,16.408626556396484,0.8444444444444444,0.5625,0.9023874998092651,0.5421550273895264,20260732
Wimperg,16,FullPool-nnPU,20277633,8,21,771,6,36,19,570,2,45,0.016861986368894577,0.035997986793518066,0.06050828471779823,16.408626556396484,0.8333333333333334,0.5588235294117647,0.8872673511505127,0.478816956281662,20260732
Wimperg,17,PN-sampled,20278642,8,21,771,6,36,12,567,2,36,0.016861986368894577,0.035965874791145325,0.06050828471779823,10.142882347106934,0.625,0.125,0.467063307762146,0.44701188802719116,20260732
Wimperg,17,Ignore,20278642,8,21,771,6,36,12,567,2,36,0.016861986368894577,0.035965874791145325,0.06050828471779823,10.142882347106934,0.6388888888888888,0.14166666666666666,0.486947238445282,0.49186471104621887,20260732
Wimperg,17,nnPU-sampled,20278642,8,21,771,6,36,12,567,2,36,0.016861986368894577,0.035965874791145325,0.06050828471779823,10.142882347106934,0.625,0.11490683229813664,0.7850326299667358,0.5178957581520081,20260732
Wimperg,17,IPW-nnPU,20278642,8,21,771,6,36,12,567,2,36,0.016861986368894577,0.035965874791145325,0.06050828471779823,10.142882347106934,0.5833333333333334,0.10250000000000001,0.7959488034248352,0.5474631786346436,20260732
Wimperg,17,FullPool-nnPU,20278642,8,21,771,6,36,12,567,2,36,0.016861986368894577,0.035965874791145325,0.06050828471779823,10.142882347106934,0.5833333333333334,0.10250000000000001,0.7845147848129272,0.4408130645751953,20260732
Wimperg,18,PN-sampled,20279651,8,21,771,6,36,15,556,2,33,0.016861986368894577,0.04444696381688118,0.06050828471779823,12.499349594116211,0.5454545454545454,0.0900735294117647,0.35633379220962524,0.3988121449947357,20260732
Wimperg,18,Ignore,20279651,8,21,771,6,36,15,556,2,33,0.016861986368894577,0.04444696381688118,0.06050828471779823,12.499349594116211,0.5606060606060606,0.09215686274509804,0.3866817355155945,0.45291954278945923,20260732
Wimperg,18,nnPU-sampled,20279651,8,21,771,6,36,15,556,2,33,0.016861986368894577,0.04444696381688118,0.06050828471779823,12.499349594116211,0.46969696969696967,0.07703081232492998,0.6979626417160034,0.5231382846832275,20260732
Wimperg,18,IPW-nnPU,20279651,8,21,771,6,36,15,556,2,33,0.016861986368894577,0.04444696381688118,0.06050828471779823,12.499349594116211,0.4393939393939394,0.07393483709273183,0.685875415802002,0.5069774985313416,20260732
Wimperg,18,FullPool-nnPU,20279651,8,21,771,6,36,15,556,2,33,0.016861986368894577,0.04444696381688118,0.06050828471779823,12.499349594116211,0.46969696969696967,0.07703081232492998,0.5777268409729004,0.4239209294319153,20260732
Wimperg,19,PN-sampled,20280660,8,21,771,6,36,14,604,2,41,0.016861986368894577,0.034113384783267975,0.06050828471779823,12.183530807495117,0.7804878048780488,0.2222222222222222,0.4707585573196411,0.41863158345222473,20260732
Wimperg,19,Ignore,20280660,8,21,771,6,36,14,604,2,41,0.016861986368894577,0.034113384783267975,0.06050828471779823,12.183530807495117,0.7804878048780488,0.3026315789473684,0.48650211095809937,0.46653109788894653,20260732
Wimperg,19,nnPU-sampled,20280660,8,21,771,6,36,14,604,2,41,0.016861986368894577,0.034113384783267975,0.06050828471779823,12.183530807495117,0.7195121951219513,0.13333333333333333,0.8275208473205566,0.48031798005104065,20260732
Wimperg,19,IPW-nnPU,20280660,8,21,771,6,36,14,604,2,41,0.016861986368894577,0.034113384783267975,0.06050828471779823,12.183530807495117,0.7682926829268292,0.14583333333333331,0.9117581844329834,0.5856882929801941,20260732
Wimperg,19,FullPool-nnPU,20280660,8,21,771,6,36,14,604,2,41,0.016861986368894577,0.034113384783267975,0.06050828471779823,12.183530807495117,0.6829268292682926,0.11688311688311688,0.7905879020690918,0.4106830060482025,20260732
Wimperg,20,PN-sampled,20281669,8,21,771,6,36,14,574,2,39,0.016861986368894577,0.04019036516547203,0.06050828471779823,11.64426040649414,0.8205128205128206,0.31666666666666665,0.5001795291900635,0.4303240478038788,20260732
Wimperg,20,Ignore,20281669,8,21,771,6,36,14,574,2,39,0.016861986368894577,0.04019036516547203,0.06050828471779823,11.64426040649414,0.8205128205128205,0.5625,0.5096254348754883,0.478680282831192,20260732
Wimperg,20,nnPU-sampled,20281669,8,21,771,6,36,14,574,2,39,0.016861986368894577,0.04019036516547203,0.06050828471779823,11.64426040649414,0.7692307692307693,0.18382352941176472,0.8190501928329468,0.4356186091899872,20260732
Wimperg,20,IPW-nnPU,20281669,8,21,771,6,36,14,574,2,39,0.016861986368894577,0.04019036516547203,0.06050828471779823,11.64426040649414,0.7820512820512822,0.22549019607843135,0.8590322732925415,0.49789130687713623,20260732
Wimperg,20,FullPool-nnPU,20281669,8,21,771,6,36,14,574,2,39,0.016861986368894577,0.04019036516547203,0.06050828471779823,11.64426040649414,0.7820512820512819,0.1875,0.8663389682769775,0.46565333008766174,20260732
Wimperg,21,PN-sampled,20282678,8,21,771,6,36,13,618,2,43,0.016861986368894577,0.03295578062534332,0.04521191492676735,11.869559288024902,0.9883720930232558,0.8333333333333333,0.578270673751831,0.4602349102497101,20260732
Wimperg,21,Ignore,20282678,8,21,771,6,36,13,618,2,43,0.016861986368894577,0.03295578062534332,0.04521191492676735,11.869559288024902,0.9767441860465116,0.5833333333333333,0.602222740650177,0.5094594955444336,20260732
Wimperg,21,nnPU-sampled,20282678,8,21,771,6,36,13,618,2,43,0.016861986368894577,0.03295578062534332,0.04521191492676735,11.869559288024902,0.8953488372093023,0.25,0.9059559106826782,0.5133504271507263,20260732
Wimperg,21,IPW-nnPU,20282678,8,21,771,6,36,13,618,2,43,0.016861986368894577,0.03295578062534332,0.04521191492676735,11.869559288024902,0.9418604651162791,0.3666666666666667,0.9456089735031128,0.5764404535293579,20260732
Wimperg,21,FullPool-nnPU,20282678,8,21,771,6,36,13,618,2,43,0.016861986368894577,0.03295578062534332,0.04521191492676735,11.869559288024902,0.8604651162790697,0.19642857142857142,0.9147354960441589,0.4571620523929596,20260732
Wimperg,22,PN-sampled,20283687,8,21,771,6,36,15,528,2,28,0.018031904473900795,0.04444696381688118,0.06050828471779823,13.261414527893066,0.875,0.6111111111111112,0.48108071088790894,0.43956056237220764,20260732
Wimperg,22,Ignore,20283687,8,21,771,6,36,15,528,2,28,0.018031904473900795,0.04444696381688118,0.06050828471779823,13.261414527893066,0.875,0.6111111111111112,0.49888014793395996,0.48860666155815125,20260732
Wimperg,22,nnPU-sampled,20283687,8,21,771,6,36,15,528,2,28,0.018031904473900795,0.04444696381688118,0.06050828471779823,13.261414527893066,0.75,0.23809523809523808,0.8627739548683167,0.5371373295783997,20260732
Wimperg,22,IPW-nnPU,20283687,8,21,771,6,36,15,528,2,28,0.018031904473900795,0.04444696381688118,0.06050828471779823,13.261414527893066,0.7321428571428572,0.3125,0.8312928676605225,0.47918179631233215,20260732
Wimperg,22,FullPool-nnPU,20283687,8,21,771,6,36,15,528,2,28,0.018031904473900795,0.04444696381688118,0.06050828471779823,13.261414527893066,0.7857142857142857,0.5714285714285714,0.8845510482788086,0.46777692437171936,20260732
Wimperg,23,PN-sampled,20284696,8,21,771,6,36,14,574,2,42,0.016861986368894577,0.04019036516547203,0.06050828471779823,11.64426040649414,0.8571428571428572,0.3269230769230769,0.5099228024482727,0.4281366467475891,20260732
Wimperg,23,Ignore,20284696,8,21,771,6,36,14,574,2,42,0.016861986368894577,0.04019036516547203,0.06050828471779823,11.64426040649414,0.8333333333333334,0.5625,0.5210199356079102,0.475962370634079,20260732
Wimperg,23,nnPU-sampled,20284696,8,21,771,6,36,14,574,2,42,0.016861986368894577,0.04019036516547203,0.06050828471779823,11.64426040649414,0.8333333333333334,0.20192307692307693,0.8190501928329468,0.4356186091899872,20260732
Wimperg,23,IPW-nnPU,20284696,8,21,771,6,36,14,574,2,42,0.016861986368894577,0.04019036516547203,0.06050828471779823,11.64426040649414,0.8095238095238095,0.22916666666666666,0.8590322732925415,0.49789130687713623,20260732
Wimperg,23,FullPool-nnPU,20284696,8,21,771,6,36,14,574,2,42,0.016861986368894577,0.04019036516547203,0.06050828471779823,11.64426040649414,0.8333333333333334,0.20192307692307693,0.8663389682769775,0.46565333008766174,20260732
Wimperg,24,PN-sampled,20285705,8,21,771,6,36,18,584,2,33,0.016861986368894577,0.03503674268722534,0.055929284542798996,16.03290557861328,0.9696969696969697,0.75,0.616946816444397,0.4573858082294464,20260732
Wimperg,24,Ignore,20285705,8,21,771,6,36,18,584,2,33,0.016861986368894577,0.03503674268722534,0.055929284542798996,16.03290557861328,0.9696969696969697,0.75,0.6328574419021606,0.5181837677955627,20260732
Wimperg,24,nnPU-sampled,20285705,8,21,771,6,36,18,584,2,33,0.016861986368894577,0.03503674268722534,0.055929284542798996,16.03290557861328,0.9393939393939393,0.45,0.9613147974014282,0.4810843765735626,20260732
Wimperg,24,IPW-nnPU,20285705,8,21,771,6,36,18,584,2,33,0.016861986368894577,0.03503674268722534,0.055929284542798996,16.03290557861328,0.9545454545454546,0.5,0.9683083295822144,0.5037926435470581,20260732
Wimperg,24,FullPool-nnPU,20285705,8,21,771,6,36,18,584,2,33,0.016861986368894577,0.03503674268722534,0.055929284542798996,16.03290557861328,0.9393939393939394,0.6666666666666666,0.9607555866241455,0.423688143491745,20260732
Wimperg,25,PN-sampled,20286714,8,21,771,6,36,14,604,2,37,0.016861986368894577,0.034113384783267975,0.06050828471779823,12.183530807495117,0.8378378378378377,0.3269230769230769,0.4804963767528534,0.438874751329422,20260732
Wimperg,25,Ignore,20286714,8,21,771,6,36,14,604,2,37,0.016861986368894577,0.034113384783267975,0.06050828471779823,12.183530807495117,0.8108108108108107,0.23809523809523808,0.5027188062667847,0.49555328488349915,20260732
Wimperg,25,nnPU-sampled,20286714,8,21,771,6,36,14,604,2,37,0.016861986368894577,0.034113384783267975,0.06050828471779823,12.183530807495117,0.7702702702702702,0.22549019607843135,0.8275208473205566,0.48031798005104065,20260732
Wimperg,25,IPW-nnPU,20286714,8,21,771,6,36,14,604,2,37,0.016861986368894577,0.034113384783267975,0.06050828471779823,12.183530807495117,0.8243243243243243,0.20833333333333331,0.9117581844329834,0.5856882929801941,20260732
Wimperg,25,FullPool-nnPU,20286714,8,21,771,6,36,14,604,2,37,0.016861986368894577,0.034113384783267975,0.06050828471779823,12.183530807495117,0.7297297297297298,0.17763157894736842,0.7905879020690918,0.4106830060482025,20260732
Wimperg,26,PN-sampled,20287723,8,21,771,6,36,18,588,2,34,0.016861986368894577,0.03503674268722534,0.06050828471779823,15.565277099609375,0.9705882352941176,0.5833333333333333,0.6309003829956055,0.45540571212768555,20260732
