label,repeat,method,split_seed,positive_count,sampled_count_total,pool_count_total,train_positive,train_reliable_negative,train_sampled,train_full_pool,eval_positive,eval_reliable_negative,sampling_probability_min,sampling_probability_median,sampling_probability_max,ipw_ess,roc_auc,average_precision,eval_positive_mean_score,full_pool_mean_score
Buttress,10,IPW-nnPU,20271708,10,29,986,8,48,24,761,2,29,0.01448002364486456,0.032412342727184296,0.07903637737035751,19.247943878173828,0.8103448275862069,0.225,0.9554274082183838,0.5204598307609558
Buttress,10,FullPool-nnPU,20271708,10,29,986,8,48,24,761,2,29,0.01448002364486456,0.032412342727184296,0.07903637737035751,19.247943878173828,0.6551724137931035,0.12698412698412698,0.9249963760375977,0.4148097634315491
Buttress,11,PN-sampled,20272717,10,29,986,8,48,25,768,2,29,0.015902353450655937,0.03385695815086365,0.07903637737035751,20.53000831604004,0.9827586206896552,0.8333333333333333,0.524641215801239,0.408123642206192
Buttress,11,Ignore,20272717,10,29,986,8,48,25,768,2,29,0.015902353450655937,0.03385695815086365,0.07903637737035751,20.53000831604004,0.9310344827586207,0.6666666666666666,0.5121315717697144,0.48339465260505676
Buttress,11,nnPU-sampled,20272717,10,29,986,8,48,25,768,2,29,0.015902353450655937,0.03385695815086365,0.07903637737035751,20.53000831604004,0.9655172413793103,0.75,0.964529275894165,0.45269274711608887
Buttress,11,IPW-nnPU,20272717,10,29,986,8,48,25,768,2,29,0.015902353450655937,0.03385695815086365,0.07903637737035751,20.53000831604004,0.9137931034482758,0.6428571428571428,0.9448119401931763,0.44056248664855957
Buttress,11,FullPool-nnPU,20272717,10,29,986,8,48,25,768,2,29,0.015902353450655937,0.03385695815086365,0.07903637737035751,20.53000831604004,0.9310344827586207,0.6666666666666666,0.97773277759552,0.4325321912765503
Buttress,12,PN-sampled,20273726,10,29,986,8,48,23,783,2,34,0.01448002364486456,0.03076120652258396,0.07903637737035751,18.682254791259766,1.0,1.0,0.5531294941902161,0.4133221209049225
Buttress,12,Ignore,20273726,10,29,986,8,48,23,783,2,34,0.01448002364486456,0.03076120652258396,0.07903637737035751,18.682254791259766,0.9264705882352942,0.3666666666666667,0.5330921411514282,0.4798082113265991
Buttress,12,nnPU-sampled,20273726,10,29,986,8,48,23,783,2,34,0.01448002364486456,0.03076120652258396,0.07903637737035751,18.682254791259766,0.838235294117647,0.3333333333333333,0.9608365893363953,0.48717403411865234
Buttress,12,IPW-nnPU,20273726,10,29,986,8,48,23,783,2,34,0.01448002364486456,0.03076120652258396,0.07903637737035751,18.682254791259766,0.9117647058823529,0.625,0.9780367612838745,0.5351139903068542
Buttress,12,FullPool-nnPU,20273726,10,29,986,8,48,23,783,2,34,0.01448002364486456,0.03076120652258396,0.07903637737035751,18.682254791259766,0.9411764705882353,0.6666666666666666,0.9842231869697571,0.4700011909008026
Buttress,13,PN-sampled,20274735,10,29,986,8,48,22,754,2,36,0.0160247590392828,0.03448229283094406,0.07903637737035751,18.147878646850586,0.763888888888889,0.1875,0.5160198211669922,0.41031450033187866
Buttress,13,Ignore,20274735,10,29,986,8,48,22,754,2,36,0.0160247590392828,0.03448229283094406,0.07903637737035751,18.147878646850586,0.7916666666666666,0.16666666666666666,0.5139464139938354,0.47591838240623474
Buttress,13,nnPU-sampled,20274735,10,29,986,8,48,22,754,2,36,0.0160247590392828,0.03448229283094406,0.07903637737035751,18.147878646850586,0.8333333333333334,0.2159090909090909,0.9393538236618042,0.4757898151874542
Buttress,13,IPW-nnPU,20274735,10,29,986,8,48,22,754,2,36,0.0160247590392828,0.03448229283094406,0.07903637737035751,18.147878646850586,0.7222222222222222,0.21666666666666667,0.9495556950569153,0.48143377900123596
Buttress,13,FullPool-nnPU,20274735,10,29,986,8,48,22,754,2,36,0.0160247590392828,0.03448229283094406,0.07903637737035751,18.147878646850586,0.8333333333333334,0.19642857142857142,0.9667094945907593,0.443667471408844
Buttress,14,PN-sampled,20275744,10,29,986,8,48,24,826,2,26,0.01448002364486456,0.032412342727184296,0.0712985098361969,19.75880241394043,0.5,0.5357142857142857,0.4377254247665405,0.37805822491645813
