label,repeat,method,split_seed,positive_count,sampled_count_total,train_positive,train_reliable_negative,train_candidate,selected_pseudo_positive,selection_rate,threshold_mean,vote_mean,selected_score_mean,pseudo_weight,eval_positive,eval_reliable_negative,roc_auc,average_precision,eval_positive_mean_score
Triangular Pediment,22,PositiveExpansion,20284891,8,10,6,36,8,1,0.125,0.5528843402862549,0.75,0.5737821221351623,0.25,2,31,0.9032258064516129,0.325,0.5187544822692871
Triangular Pediment,23,Ignore,20285900,8,10,6,36,5,1,0.2,0.556043553352356,0.8,0.5785635590553284,0.25,2,36,0.8611111111111112,0.26666666666666666,0.5431112051010132
Triangular Pediment,23,PositiveExpansion,20285900,8,10,6,36,5,1,0.2,0.556043553352356,0.8,0.5785635590553284,0.25,2,36,0.8611111111111112,0.26666666666666666,0.5441733598709106
Triangular Pediment,24,Ignore,20286909,8,10,6,36,8,0,0.0,0.5178603291511535,0.75,nan,0.25,2,28,0.9821428571428572,0.8333333333333333,0.5922303795814514
Triangular Pediment,24,PositiveExpansion,20286909,8,10,6,36,8,0,0.0,0.5178603291511535,0.75,nan,0.25,2,28,0.9821428571428572,0.8333333333333333,0.5922303795814514
Triangular Pediment,25,Ignore,20287918,8,10,6,36,6,1,0.16666666666666666,0.5174573838710785,1.8333333333333333,0.5530125856399536,0.25,2,24,0.9166666666666666,0.45,0.5377740859985352
Triangular Pediment,25,PositiveExpansion,20287918,8,10,6,36,6,1,0.16666666666666666,0.5174573838710785,1.8333333333333333,0.5530125856399536,0.25,2,24,0.9166666666666666,0.45,0.538260817527771
Triangular Pediment,26,Ignore,20288927,8,10,6,36,9,0,0.0,0.5249342143535614,0.5555555555555556,nan,0.25,2,28,0.9107142857142858,0.3666666666666667,0.5494816303253174
Triangular Pediment,26,PositiveExpansion,20288927,8,10,6,36,9,0,0.0,0.5249342143535614,0.5555555555555556,nan,0.25,2,28,0.9107142857142858,0.3666666666666667,0.5494816303253174
Triangular Pediment,27,Ignore,20289936,8,10,6,36,7,1,0.14285714285714285,0.5341563105583191,0.8571428571428571,0.557776403427124,0.25,2,38,0.986842105263158,0.8333333333333333,0.5808882713317871
Triangular Pediment,27,PositiveExpansion,20289936,8,10,6,36,7,1,0.14285714285714285,0.5341563105583191,0.8571428571428571,0.557776403427124,0.25,2,38,0.9736842105263158,0.75,0.5796063542366028
Triangular Pediment,28,Ignore,20290945,8,10,6,36,7,1,0.14285714285714285,0.5532712340354919,1.1428571428571428,0.5878014206886292,0.25,2,28,0.9107142857142857,0.6428571428571428,0.5093502998352051
Triangular Pediment,28,PositiveExpansion,20290945,8,10,6,36,7,1,0.14285714285714285,0.5532712340354919,1.1428571428571428,0.5878014206886292,0.25,2,28,0.9107142857142857,0.6428571428571428,0.505869448184967
Triangular Pediment,29,Ignore,20291954,8,10,6,36,10,0,0.0,0.5465018630027771,0.7,nan,0.25,2,22,0.9318181818181818,0.5,0.5248491764068604
Triangular Pediment,29,PositiveExpansion,20291954,8,10,6,36,10,0,0.0,0.5465018630027771,0.7,nan,0.25,2,22,0.9318181818181818,0.5,0.5248491764068604
Wimperg,0,Ignore,20261489,8,15,6,36,11,1,0.09090909090909091,0.5551046848297119,1.0,0.6128475785255432,0.25,2,28,0.9821428571428572,0.8333333333333333,0.6149236559867859
Wimperg,0,PositiveExpansion,20261489,8,15,6,36,11,1,0.09090909090909091,0.5551046848297119,1.0,0.6128475785255432,0.25,2,28,0.9821428571428572,0.8333333333333333,0.6187649369239807
Wimperg,1,Ignore,20262498,8,15,6,36,11,0,0.0,0.5828269839286804,0.2727272727272727,nan,0.25,2,39,0.782051282051282,0.5526315789473684,0.4665977656841278
Wimperg,1,PositiveExpansion,20262498,8,15,6,36,11,0,0.0,0.5828269839286804,0.2727272727272727,nan,0.25,2,39,0.782051282051282,0.5526315789473684,0.4665977656841278
Wimperg,2,Ignore,20263507,8,15,6,36,11,1,0.09090909090909091,0.5599796772003174,1.0,0.5860030055046082,0.25,2,31,0.9838709677419355,0.8333333333333333,0.6321144104003906
Wimperg,2,PositiveExpansion,20263507,8,15,6,36,11,1,0.09090909090909091,0.5599796772003174,1.0,0.5860030055046082,0.25,2,31,0.9838709677419355,0.8333333333333333,0.6375095844268799
Wimperg,3,Ignore,20264516,8,15,6,36,12,0,0.0,0.5721154689788819,0.9166666666666666,nan,0.25,2,35,0.9428571428571428,0.6666666666666666,0.6002527475357056
Wimperg,3,PositiveExpansion,20264516,8,15,6,36,12,0,0.0,0.5721154689788819,0.9166666666666666,nan,0.25,2,35,0.9428571428571428,0.6666666666666666,0.6002527475357056
Wimperg,4,Ignore,20265525,8,15,6,36,11,4,0.36363636363636365,0.552017605304718,1.9090909090909092,0.5981532841920852,0.25,2,45,0.9888888888888888,0.8333333333333333,0.6482886672019958
Wimperg,4,PositiveExpansion,20265525,8,15,6,36,11,4,0.36363636363636365,0.552017605304718,1.9090909090909092,0.5981532841920852,0.25,2,45,0.9888888888888888,0.8333333333333333,0.6636651754379272
Wimperg,5,Ignore,20266534,8,15,6,36,12,0,0.0,0.626296854019165,0.0,nan,0.25,2,29,0.6206896551724138,0.11858974358974358,0.3874790668487549
Wimperg,5,PositiveExpansion,20266534,8,15,6,36,12,0,0.0,0.626296854019165,0.0,nan,0.25,2,29,0.6206896551724138,0.11858974358974358,0.3874790668487549
Wimperg,6,Ignore,20267543,8,15,6,36,10,0,0.0,0.5837711572647095,0.2,nan,0.25,2,38,0.868421052631579,0.34090909090909094,0.5273629426956177
Wimperg,6,PositiveExpansion,20267543,8,15,6,36,10,0,0.0,0.5837711572647095,0.2,nan,0.25,2,38,0.868421052631579,0.34090909090909094,0.5273629426956177
Wimperg,7,Ignore,20268552,8,15,6,36,11,0,0.0,0.582249128818512,1.2727272727272727,nan,0.25,2,32,1.0,1.0,0.5738089084625244
Wimperg,7,PositiveExpansion,20268552,8,15,6,36,11,0,0.0,0.582249128818512,1.2727272727272727,nan,0.25,2,32,1.0,1.0,0.5738089084625244
Wimperg,8,Ignore,20269561,8,15,6,36,10,1,0.1,0.5688923597335815,0.7,0.5786382913589477,0.25,2,42,0.7619047619047619,0.5454545454545454,0.5187232494354248
Wimperg,8,PositiveExpansion,20269561,8,15,6,36,10,1,0.1,0.5688923597335815,0.7,0.5786382913589477,0.25,2,42,0.7619047619047619,0.5454545454545454,0.5168665051460266
Wimperg,9,Ignore,20270570,8,15,6,36,12,0,0.0,0.6024153470993042,0.75,nan,0.25,2,35,0.8,0.5625,0.5279077887535095
Wimperg,9,PositiveExpansion,20270570,8,15,6,36,12,0,0.0,0.6024153470993042,0.75,nan,0.25,2,35,0.8,0.5625,0.5279077887535095
Wimperg,10,Ignore,20271579,8,15,6,36,14,1,0.07142857142857142,0.601987111568451,0.6428571428571429,0.6197949647903442,0.25,2,36,0.8472222222222222,0.3333333333333333,0.4987238347530365
Wimperg,10,PositiveExpansion,20271579,8,15,6,36,14,1,0.07142857142857142,0.601987111568451,0.6428571428571429,0.6197949647903442,0.25,2,36,0.8472222222222222,0.3333333333333333,0.5000416040420532
Wimperg,11,Ignore,20272588,8,15,6,36,11,3,0.2727272727272727,0.5822684407234192,1.4545454545454546,0.5930588006973266,0.25,2,28,1.0,1.0,0.6216217875480652
Wimperg,11,PositiveExpansion,20272588,8,15,6,36,11,3,0.2727272727272727,0.5822684407234192,1.4545454545454546,0.5930588006973266,0.25,2,28,1.0,1.0,0.628299355506897
Wimperg,12,Ignore,20273597,8,15,6,36,9,3,0.3333333333333333,0.5473514676094056,1.7777777777777777,0.5875365614891053,0.25,2,28,0.9821428571428572,0.8333333333333333,0.6303277015686035
Wimperg,12,PositiveExpansion,20273597,8,15,6,36,9,3,0.3333333333333333,0.5473514676094056,1.7777777777777777,0.5875365614891053,0.25,2,28,0.9821428571428572,0.8333333333333333,0.640277624130249
Wimperg,13,Ignore,20274606,8,15,6,36,14,0,0.0,0.6003280878067017,0.21428571428571427,nan,0.25,2,33,0.7878787878787878,0.31666666666666665,0.48856133222579956
Wimperg,13,PositiveExpansion,20274606,8,15,6,36,14,0,0.0,0.6003280878067017,0.21428571428571427,nan,0.25,2,33,0.7878787878787878,0.31666666666666665,0.48856133222579956
Wimperg,14,Ignore,20275615,8,15,6,36,12,0,0.0,0.6038898229598999,0.25,nan,0.25,2,31,0.6935483870967742,0.13247863247863248,0.391379177570343
Wimperg,14,PositiveExpansion,20275615,8,15,6,36,12,0,0.0,0.6038898229598999,0.25,nan,0.25,2,31,0.6935483870967742,0.13247863247863248,0.391379177570343
Wimperg,15,Ignore,20276624,8,15,6,36,10,1,0.1,0.5760377049446106,0.6,0.5833850026130676,0.25,2,31,0.7903225806451613,0.3214285714285714,0.5102733373641968
Wimperg,15,PositiveExpansion,20276624,8,15,6,36,10,1,0.1,0.5760377049446106,0.6,0.5833850026130676,0.25,2,31,0.7903225806451613,0.3214285714285714,0.5082346200942993
Wimperg,16,Ignore,20277633,8,15,6,36,13,0,0.0,0.5803280115127564,0.5384615384615384,nan,0.25,2,45,0.8888888888888888,0.5833333333333334,0.5147808194160461
Wimperg,16,PositiveExpansion,20277633,8,15,6,36,13,0,0.0,0.5803280115127564,0.5384615384615384,nan,0.25,2,45,0.8888888888888888,0.5833333333333334,0.5147808194160461
Wimperg,17,Ignore,20278642,8,15,6,36,11,0,0.0,0.6004896402359009,0.2727272727272727,nan,0.25,2,36,0.6388888888888888,0.14166666666666666,0.486947238445282
Wimperg,17,PositiveExpansion,20278642,8,15,6,36,11,0,0.0,0.6004896402359009,0.2727272727272727,nan,0.25,2,36,0.6388888888888888,0.14166666666666666,0.486947238445282
Wimperg,18,Ignore,20279651,8,15,6,36,12,0,0.0,0.606429374217987,0.08333333333333333,nan,0.25,2,33,0.5606060606060606,0.09215686274509804,0.3866817355155945
Wimperg,18,PositiveExpansion,20279651,8,15,6,36,12,0,0.0,0.606429374217987,0.08333333333333333,nan,0.25,2,33,0.5606060606060606,0.09215686274509804,0.3866817355155945
Wimperg,19,Ignore,20280660,8,15,6,36,14,0,0.0,0.6265905499458313,0.0,nan,0.25,2,41,0.7804878048780488,0.3026315789473684,0.48650211095809937
Wimperg,19,PositiveExpansion,20280660,8,15,6,36,14,0,0.0,0.6265905499458313,0.0,nan,0.25,2,41,0.7804878048780488,0.3026315789473684,0.48650211095809937
Wimperg,20,Ignore,20281669,8,15,6,36,10,0,0.0,0.5667683124542237,0.1,nan,0.25,2,39,0.8205128205128205,0.5625,0.5096254348754883
Wimperg,20,PositiveExpansion,20281669,8,15,6,36,10,0,0.0,0.5667683124542237,0.1,nan,0.25,2,39,0.8205128205128205,0.5625,0.5096254348754883
Wimperg,21,Ignore,20282678,8,15,6,36,13,1,0.07692307692307693,0.5538031578063964,1.2307692307692308,0.6007240176200866,0.25,2,43,0.9767441860465116,0.5833333333333333,0.602222740650177
Wimperg,21,PositiveExpansion,20282678,8,15,6,36,13,1,0.07692307692307693,0.5538031578063964,1.2307692307692308,0.6007240176200866,0.25,2,43,0.9767441860465116,0.5833333333333333,0.6050243377685547
Wimperg,22,Ignore,20283687,8,15,6,36,9,1,0.1111111111111111,0.5728461980819702,0.5555555555555556,0.596427834033966,0.25,2,28,0.875,0.6111111111111112,0.49888014793395996
Wimperg,22,PositiveExpansion,20283687,8,15,6,36,9,1,0.1111111111111111,0.5728461980819702,0.5555555555555556,0.596427834033966,0.25,2,28,0.875,0.6111111111111112,0.4982128441333771
Wimperg,23,Ignore,20284696,8,15,6,36,10,1,0.1,0.5574324607849122,0.7,0.5819922804832458,0.25,2,42,0.8333333333333334,0.5625,0.5210199356079102
Wimperg,23,PositiveExpansion,20284696,8,15,6,36,10,1,0.1,0.5574324607849122,0.7,0.5819922804832458,0.25,2,42,0.8333333333333334,0.5625,0.521342933177948
Wimperg,24,Ignore,20285705,8,15,6,36,12,5,0.4166666666666667,0.5287817001342774,2.5,0.5839692258834839,0.25,2,33,0.9696969696969697,0.75,0.6328574419021606
Wimperg,24,PositiveExpansion,20285705,8,15,6,36,12,5,0.4166666666666667,0.5287817001342774,2.5,0.5839692258834839,0.25,2,33,0.9696969696969697,0.75,0.6468337774276733
Wimperg,25,Ignore,20286714,8,15,6,36,14,3,0.21428571428571427,0.5629985332489014,1.0,0.5878051916758219,0.25,2,37,0.8108108108108107,0.23809523809523808,0.5027188062667847
Wimperg,25,PositiveExpansion,20286714,8,15,6,36,14,3,0.21428571428571427,0.5629985332489014,1.0,0.5878051916758219,0.25,2,37,0.8378378378378377,0.3269230769230769,0.5076774954795837
Wimperg,26,Ignore,20287723,8,15,6,36,11,1,0.09090909090909091,0.5957952737808228,1.0909090909090908,0.6320269107818604,0.25,2,34,0.9705882352941176,0.75,0.6483776569366455
Wimperg,26,PositiveExpansion,20287723,8,15,6,36,11,1,0.09090909090909091,0.5957952737808228,1.0909090909090908,0.6320269107818604,0.25,2,34,0.9705882352941176,0.75,0.6532648801803589
Wimperg,27,Ignore,20288732,8,15,6,36,13,0,0.0,0.5893689274787903,0.15384615384615385,nan,0.25,2,40,0.975,0.5833333333333333,0.5831093788146973
Wimperg,27,PositiveExpansion,20288732,8,15,6,36,13,0,0.0,0.5893689274787903,0.15384615384615385,nan,0.25,2,40,0.975,0.5833333333333333,0.5831093788146973
Wimperg,28,Ignore,20289741,8,15,6,36,11,2,0.18181818181818182,0.5197914242744446,1.6363636363636365,0.5819621205329895,0.25,2,28,1.0,1.0,0.5449715852737427
Wimperg,28,PositiveExpansion,20289741,8,15,6,36,11,2,0.18181818181818182,0.5197914242744446,1.6363636363636365,0.5819621205329895,0.25,2,28,0.9821428571428572,0.8333333333333333,0.5452292561531067
Wimperg,29,Ignore,20290750,8,15,6,36,11,2,0.18181818181818182,0.5476069331169129,1.2727272727272727,0.5822653770446777,0.25,2,46,0.9782608695652174,0.75,0.5835760831832886
Wimperg,29,PositiveExpansion,20290750,8,15,6,36,11,2,0.18181818181818182,0.5476069331169129,1.2727272727272727,0.5822653770446777,0.25,2,46,0.9782608695652174,0.75,0.588768720626831
